Job Code,Title,Hashtag,Description,Last Login,Posted By,Position,Posted In,Location,Views,Applications,Recruiter Actions
819798,Assistant Vendor Manager - eCommerce (2-8 yrs),#Vendor Management #Sales #Distribution #eCommerce #Key Account Management #FMCG Sales #Retail Sales,"The successful candidate will be the business owner for a category or multiple categories, with responsibility for signing the right mix of sellers, building relationships with top brands and vendors, adding unique local selection, identifying and executing initiatives to boost growth, driving margin improvements and delivering top notch customer experience.

He/she must be an effective leader and communicator working with our most important partners and vendors, as well as with internal colleagues and groups. He or she will have strong business judgment with a track record of strong ownership values and relationship management skills.

Eligibility Criteria

- Sales and distribution, Business, Consulting or Finance background.

- Excellent written and verbal communication skills

- Proven negotiation skills, influencing abilities

- Strong numerical and analytical aptitude

- Proven experience leading cross-functional projects

- Ability to think and react in a high-energy, fast-paced environment

- Good organizational skills including prioritizing, scheduling, time management, and meeting deadlines

- Detail-oriented

- Technical aptitude and agility to learn web-based tools

- Bachelor's required; MBA preferred

- 3+ years of relevant experience in sales manager / account manager/vendor manager

role desired

The ideal candidate will be innovative, team oriented, an effective communicator, have a desire to participate in change and appreciate a dynamic environment with rapidly changing priorities. We are seeking someone with demonstrated history of successful project ownership and using customer data to identify and prioritize opportunities. An understanding of, and passion for, e-commerce is highly desired.

Basic Qualifications

- Bachelor's degree

- Excellent written and verbal communication skills

- Proven negotiation skills, influencing abilities

- Strong numerical and analytical aptitude

- Proven experience leading cross-functional projects

- Ability to think and react in a high-energy, fast-paced environment

- Good organizational skills including prioritizing, scheduling, time management, and meeting deadlines

- Detail-oriented

- Technical aptitude and agility to learn web-based tools

- 2 + years of relevant experience in an account manager/vendor manager role desired

Preferred Qualifications

- MBA

- Sales / business development experience in FMCG / retail / technology companies.

- The ideal candidate should be good at multi-tasking, comfortable with strategic thinking and tactical execution.

The ideal candidate will be innovative, team oriented, an effective communicator, have a desire to participate in change and appreciate a dynamic environment with rapidly changing priorities. We are seeking someone with demonstrated history of successful project ownership and using customer data to identify and prioritize opportunities. An understanding of, and passion for, e-commerce is highly desired.",30 May 2020,Gaurav Sateeja,Founder/Managing Partner at People Hire Consulting,Sales & Marketing Jobs,Bangalore,18668,2823,74
821359,City Sales Head/City Category Head - FMCG (3-6 yrs),#Category Management #Category Head #FMCG Sales #Sales #Sales Head #Retail Sales,"Responsibilities

- Own market intelligence, Price benchmarking and Quality benchmarking across various markets for your portfolio product Fresh Fruits & Vegetable categories

- Will own Margins, Prediction, Dump, SKU's growth and quality

- Will own Negotiation of margins & supplier terms, planning of supply chain activities for the categories handled

- Will be playing a key role in planning business, buying & sourcing of SKU's

- Will be responsible for Vendor and Farmers Management for assigned SKU's

- Benchmarking of fruits and vegetable prices in comparison to the wholesale market

- Benchmarking purchase prices with the market, ensuring efficient buying at economic rates Requirements

- MBA from Top institutions

- 3 to 5 years of experience work experience across FMCG and/or Retail in building a new segment, channel or category from bottom up

- Category management experience within a major FMCG company or significant experience in handling private brands for a major retail chain

- General management experience managing the P&L for a business with significant revenues

- Has a relentless focus, strong prioritization skills, and the ability to multitask while working in a highly charged environment

- Strong communication and interpersonal skills

- Proven ability to work in ambiguous situations",29 May 2020,HR,Recruitment Consultant at Ewyn,Sales & Marketing Jobs,Ahmedabad/Hyderabad/Mumbai/Pune,6294,1651,1485
823472,ACT - Branch Manager - IIM/ISB/FMS/MDI (3-5 yrs),#Sales #Sales Planning #Telecom Sales #Corporate Sales #B2B Sales #FMCG Sales,"Purpose of the Role ::

- Overall in-charge for a branch with regard to financial performance, network operations, sales, complaint resolution, collections, project execution and customer relationship management. Responsible for total branch performance in accordance with company policy and procedures.

- Create and execute the branch business plan. Ensure store profitability and manage and develop branch personnel. Plan, implement, and manages areas of responsibility to facilitate continuous improvement and personal growth while supporting company goals, missions, and vision. Provide sound leadership for the branch.

Role Description

1. Assist Leadership Team in annual operating plan and budget for the branch with Regional office.

2. Monitor performance against approved budgets and submit monthly Financial MIS on branch operations to corporate office.

3. Assume overall responsibility for ensuring that the branch remains within or exceeds approved budgetary norms

4. Responsible for achieving that targeted Net-growth and revenue growth.

5. Responsible for expansion thru new network acquisitions. Submit project proposals for expansion / up gradation of network as per business needs.

6. Responsible for complete adherence of Branch / Area POP and CPE infrastructure is strictly as per norms through through periodic checks and operational audits.

7. Monitor and maintain fiber and cat5e laying, as per norms thru period checks and operational audits.

8. Responsible for implementation of approved projects in a timely and cost-effective manner in coordination with Head - Operations

9. Monitor and review sales performance and implement course correction measures where required. Submit periodic reports to management on market intelligence and sales performance versus forecast.

10. Plan and visit customers as per the approved norms and submit a report to management

11. Design and Implement processes for elimination of root causes of complaints to increase customer satisfaction.

12. Responsible for timely collection of subscription/other dues and remittance of the same to corporate office as per laid down procedures.

13. Design and implement customer Relationship management strategy with a view to increase customer retention.

14. To liaise with corporate contacts, build and develop relationships.

Key Result Areas

Branch Managers have the responsibility of driving sales within their respective branches, providing outstanding leadership to associates and championing ACT's culture of service, respect and integrity. Branch Managers are responsible for maintaining a performance driven environment, drive operational efficiency, and apply the sales process while providing outstanding customer service and supervising the branch to bring in success of this role.

Recruitment Specifications

Education

- Should possess Masters/Bachelor's Degree or Equivalent from Premier B School Only

Work Experience

1. Should have Minimum 3 years experience in a consultative environment preferred

2. Should have Minimum 3-5 years of experience in a managerial role preferred

3. Should possess strong market Intelligence/Industry knowledge or experience

4. Ability to handle large teams and handle multi functional projects

5. Must possess Strong interpersonal abilities

6. Must have Strong negotiation, communication & presentation skills",28 May 2020,Adarsh Shetty,Deputy Manager - Talent Acquisition at Atria Convergence Technologies Ltd,Sales & Marketing Jobs,Delhi,3264,349,12
825410,AJ Realty - Manager - Business Development (1-9 yrs),#Sales #Real Estate Sales #Corporate Sales #B2B Sales,"Industry Background Mandatory- Strictly looking for Candidates from Hospitality & Real Estate Background

About Company : AJ Realty is a Bangalore based Hospitality Company working with 50+ Major Hospitality Brand across the country. We at AJ Realty Services Deal in Sales and Leasing out of Hotels/Resorts/Coliving Spaces etc in Pan India. Projects include a diverse range of types such as Hotels (from Luxury to Mid segment and Budget) and Resorts, Clubs, Integrated Mixed use Development, Urban Entertainment and Recreation Centres and Spa, and Wellness.

ELIGIBILITY :

- Strong familiarity with local Commercial/ Corporate Real Estate/Hospitality market and Infrastructure expansion

- Sales closures of clients for builders and manage relationships for more leads generations. find more leads through other sources.

- Lead registration.

- Maintaining ongoing relationship with all builders/Hoteliers and create relationships with new builders/Hoteliers.

- Commissions negotiations/payments with all Hoteliers/Builders firms.

- Representing company in different industry forums.

- Identify new clients/ prospects and build upon information collated

- Develop and nurture harmonious relationship with existing/new clients though proactive calls, personal meetings, build network

- Build Proposals and presentations for assigned enquiries

- Arrange and conduct Site/ Building Inspections smoothly in terms of planning, punctuality, access to the premises etc.

- Initiate meetings & negotiations ensuring Client, Developer/Landlord and Senior managers are well represented at table

Nature of Job: Real Estate/Hospitality Sales.

Job Location : Bangalore

Job Perk : Monday to Friday Work

High Incentives",30 May 2020,HR,HR at AJ Realty,Sales & Marketing Jobs,Any Location/Bangalore,4952,627,519
822025,Assistant Manager/Manager - Office Leasing (2-10 yrs),#Leasing #B2B Sales #Sales #Real Estate Sales #Corporate Sales,"Job DescriptionJob Description - AM/Manager-Office Leasing

What this job involves :

- Proactively engage in business development activities for Markets (commercial office space)

- These activities need to be undertaken through focussed BD, networking, cold calling, industry seminars, leveraging the existing relationships of other business units.

- Research on corporates looking at starting operations / expansion through internet, news papers, cold calling and other sources

- Develop and execute parallel strategies for business development, working alongside Line Mangers in the group

- Setting up meetings with key decision makers and Initiate discussions to understand their real estate requirements

- Manage preparation of marketing materials such as presentations, proposals etc.

- Assess client requirements, initiate & maintain client interactions, provide inputs on pricing, participate in proposal discussions.

- Support the transaction advisory team to effectively conclude real estate transactions

- Preparing information memorandums, financial analysis, market intelligence

- Ensure timeliness and accuracy of deliverables including coordination with offshore teams and clients

- Ensuring optimum client service delivery and engagement - calls, meetings, site visits, presentations, follow up, timely submission of company proposals and overall governance during the execution phase.

Sweta",29 May 2020,Sweta Prasad,Senior Manager at Consult Pro,Sales & Marketing Jobs,Hyderabad,651,111,2
823096,NoBroker - Lead - B2B Sales (3-5 yrs),#Sales #B2B Sales #Real Estate Sales,"Job Description - B2B Sales

About The company :

NoBroker.com is world's largest C2C marketplace in online real estate. With cumulative 50 lakh customers, it has grown 10X in last one year. With the fourth round of funding of $133 mn, it is well funded by key Indian, Japanese and Korean investors like Tiger Global, General Atlantis, SAIF Partners. It is headquartered in Bangalore with a team of 1800+ people.

- Will be responsible for B2B revenues of the business.

- As part of the core leadership team, you will spearhead sales acquisition and operations initiatives for the organization with respect to B2B association with builders.

- Leading a team in the large sales function of NoBrokerHood by demonstrating leadership skills through building teams, driving key process metrics, creating superlative work culture, bringing strong customer focus and leading the company to exponential growth.

- Manage a team of BD Managers, Operations team and responsible for overall performance of the team and city.

- Working cohesively with a team of equally talented and passionate colleagues to develop short and long-term strategies to efficiently grow the business.

- Will be expected to review performance of all cities and work with the City Heads to ensure monthly revenue targets are met.

- Create and implement effective direct sales strategies and lead nationwide direct sales personnel toward the achievement of sales objectives.

- Develop competencies and processes required to create an effective and efficient sales organization.

- Provide leadership through effective communication of vision, active coaching and development while comparing sales results to goals and taking appropriate action to correct when necessary.

- Prepare monthly, quarterly and annual sales forecasts.

- Strategise to meet/exceed monthly, quarterly and annual sales targets.

- Partner with the Manager - ASM, Strategic Accounts in the development of key customer relationship management.

- Maintain competitive knowledge to create and adjust sales strategies.

Desired Skills :
 
- Proven B2B experience.

- Team management skills to manage a field sales team

- Total Experience of 3 to 5 years with team management experience of minimum 1 year",26 May 2020,Govind Gupta,HR at NoBroker,Sales & Marketing Jobs,Bangalore,897,294,2
821322,Reliance Jio - Manager - Sales - DTH/Enterprise/JioGigaFiber (2-3 yrs),#Telecom Sales #Sales #B2B Sales #Corporate Sales,"Manager - Sales - DTH/Enterprise

Will manage end-to-end JioGigaFiber business at the JC and will be directly responsible for Sales and Home Connect at the JC

1 Achieve targeted customer base and revenues for FTTH business at JC in target timelines as per business plan

2 Drive creation of front for network deployment in terms of timely updation of land-base, joint surveys, RFC release, permissions from societies, ROW application and timely execution

3 Drive UJP wise operational performance of network execution and business operation and reduce variance

4 Drive and Ensure adherence to Home connect Service & Assurance KPIs for all FTTH Activities in the JC

5 Maintain and manage relationships with local authorities and handling any unforeseen situations and escalations

6 Regularly review and ensure material, tool kit availabilities with all concerned team members for performance of job

7 Engage and Drive team and local partners such as LCO, distributors productivity and output as per targets

8 Ensure timely selection and availability contractors, partner, training and material issuance

9 Ensure optimum utilization of manpower",12 May 2020,Sachin,HR Manager at JIO,Sales & Marketing Jobs,Dehradun/Uttarakhand,1960,625,84
823092,Vidzet Media - Director - Sales & Business Development (2-10 yrs),#Sales #Sales Head #Corporate Sales #B2B Sales,"In this position, you will have the opportunity to work directly with some of the largest brands in the world, play a leading role in the growth of the company, and most importantly, learn how to make a lot of money online (for clients and yourself).

NOTE: This is an EQUITY only position.

Requirements:

- 2 or more years of experience selling Digital Marketing Services

- Proven quantitative success

- Prior work experience at a digital marketing agency

- Desire to build and lead a sales team

Accountability:

- New client acquired (Revenue and quantity)

- Outreach efforts (Proposals sent, meetings held, etc.)

Note: Your performance and success within the company will be directly tied to the above metrics (which will be reviewed and tracked on a weekly basis)

Expectations:

- You are already highly skilled at selling Search Engine Optimization (SEO), Amazon Management, Paid Acquisition or Digital Marketing services

- You are ready to start selling (sending emails, placing calls, etc.) from day 1

- You have no fear and will follow up with a potential client after multiple no- s

Note: This role is not for those who are nervous to pick up the phone or hear no!",31 May 2020,GK,Founder at Vidzet Media,Sales & Marketing Jobs,Any Location,1095,187,10
821896,B2B Sales Role - Healthcare Group (3-6 yrs),#Corporate Sales #B2B Sales #Sales #Healthcare Sales,"Round Glass Group Company -Edifecs (Edifecs.com), which is a billion dollar health care group.

About RoundGlass :

RoundGlass is a 400+ person company headquartered in Bellevue, Washington and major cities in India. As a social business, dedicated to breaking new ground on the path to personal wellbeing through technology, experiences and content, the RoundGlass vision aims to facilitate positive change in personal health, learning, and conservation. We want RoundGlass to become synonymous with personal health, wellness and wellbeing around the world.

RoundGlass hires only the best, and we expect a lot from our team. We take the idea of wellbeing seriously and take good care of our team members in return. RoundGlass offers a wellbeing plan that includes a Wellbeing Center onsite with free massages, personal training, yoga, aerobics, meditation, nutritional coaching.

Our employees work together and play together, creating an atmosphere that is collaborative and supportive, flexible and empowering.

Job Description :

We are looking for people with 3 - 6 years experience, hardcore B2B sales. Product industry/ Domain

Educational and Experience Requirements :

- MBA from reputed institute

- Ability to create a rapport with prospects and maintain long term relationships with the decision makers

- Demonstrated ability in sales closures

- Strong process orientation and an understanding of sales process and review mechanisms

- Good networking and understanding/knowledge of healthcare Industry

- Should have impeccable communication (verbal, listening, writing) & presentation skills

- Self-starter/self-reliant, Self-motivated and willing to take up challenges, learn and develop

- Good negotiation skills, competitive and confident approach

1. Young and energetic individuals from good colleges

2. Technical bent with MBA

3. 1.5 years of campus picked candidate from a good college with excellent comp skills will also do

4. Only in enterprise solution selling

5. Product based organization

6. Should have handled corporate clients

7. NO NO from Construction, Infra, telecom and Audio Visual Industry

8. Health care and Wellbeing not mandatory but an added advantage

9. Look from Services, insurance, Non -Indian banks, Start-ups

10. Job hoppers at this stage are good for us as they can be mould easily to the culture of a start-up. People those who are already seasoned into a culture will not quickly change their mind set. However be very vigilant in knowing the deference between a person EXPLORING OPPORTUNITY & a person SERIOUS ON TAKING OPPORTUNITY.

B2B Sales Associate :

1. Relevant Experience in B2B Sales:

2. Clients handled

3. Sales Target handled/ year

4. Sales Target achieved/ year

5. Products Managed (mention healthcare product if any)

6. Exposure in health care Domain

7. Current Organization",14 May 2020,Rashmi Singha,Sr. HR Leader with PMP at Global People Management,Sales & Marketing Jobs,Bangalore,1732,503,220
821196,Park+ - Manager - Corporate Sales (2-5 yrs),#Sales #Corporate Sales #B2B Sales #Solutions Sales,"Job Description :

- 2 to 5 years of experience in Corporate sales. 

- Ability to find new leads, make alliances, prospect for new clients by networking, cold emailing, advertising or other means of generating interest from potential clients. 

- Corporate hunting profile for solution selling. 

- Should have sold to big Corporates ( 500+ manpower) 

- Willing to travel extensively within Metro cities. Well organized & self-motivated. 

- Ability to sell a tech product on the go. 

- Excellent communication skills.",30 May 2020,Surbhi Kapoor,HR at Park+,Sales & Marketing Jobs,Bangalore/Mumbai/Navi Mumbai,1644,427,94
822773,Associate - Business Development - International Markets - Trading House (2-4 yrs),#Sales #International Sales #Corporate Sales #B2B Sales,"About the company

We are a young and aggressive team of people who are expanding an International trading house focussing on paper and packaging grades. We are selling in many countries and are always looking to expand our customer base and markets and to help us improve our sales volume we are looking for an enthusiastic young professional who will ideally develop and service a customer base for a particular market right from scratch.

Responsibilities:

- Contacting potential clients to establish rapport and arrange meetings.

- Planning and overseeing new marketing initiatives.

- Researching organizations and individuals to find new opportunities.

- Building a customer base from scratch

- Finding and developing new markets and improving sales.

- Attending conferences, meetings, and industry events.

- Developing quotes and proposals for clients.

- Understanding various channel of sales and analyzing customers for each category

- Thoroughly understand customer's requirement with quality specs and price expectations

- Studying and understanding existing suppliers and competitors in the market to develop specific marketing strategies

- Developing goals for the development team and business growth and ensuring they are met.

- Training personnel and helping team members develop their skills.

- Visiting customers and markets regularly

- Building close rapport with customers

- Follow up for inquiries and order confirmations

Requirements:

- Bachelor's or Master's degree in business, marketing, or related field.

- Min 2-4 yrs Experience in sales, business development, marketing or related field particularly in International Sales

- Experience with an international trading house or Import Export company is a plus

- Comfortable with extensive traveling

- Experience with UAE/Middle East markets and clients

- Strong communication and people skills.

- Ability to manage complex projects and multi-task.

- Excellent organizational skills.

- Aggressive and a go-getter attitude and ability to close deals and take decisions

- Ability to flourish with minimal guidance, be proactive, and handle uncertainty.

- Proficient in Word, Excel, Outlook, and PowerPoint.

Salary offered: 7-9LPA",29 May 2020,Ankit Kasturia,CEO at Wavelength International,Sales & Marketing Jobs,Mumbai/Thane,787,99,52
825000,Manager - Business Development - Education (2-4 yrs),#Sales #B2B Sales #Corporate Sales #Education Sales,"Business Development Manager

Location: Gurgaon

Experience: 2- 4 years

B2B sales and B2C sales

working day: 6 days a week with a weekday off

Roles and Responsibilities/ Mission Statement:

- The BDM will be a custodian for revenue generation in the team

- Meet revenue numbers through team and individual targets

- Deep understanding of Sales, and be able to build the right plans from concept to execution.

- Distribute targets within the team & be accountable for a month on month/quarter on quarter target achievement

- Set up & Lead a team of 20 b2c sales executives (counselors) across Gurgaon

- Train & Lead 20 freshly hired campus graduates and convert them into a high performing & winning b2c sales team

- Individually contribute towards target achievement through individual b2c sales

- Motivate, Lead & work with the team to achieve the revenue targets

Eligibility Criteria:

- Willing to work 6 days a week

- Willing to work in an early-stage startup

- 3 to 8 years of Direct Sales work ex (Preferably in a b2c Startup)

Salary offered: 7-8LPA",30 May 2020,HR,HR Manager at Yo HR Consultancy,Sales & Marketing Jobs,Gurgaon/Gurugram,684,113,42
824766,Lead - Sales & Commercial - Precious Metals Recovery Business (2-15 yrs),#Sales #B2B Sales #Corporate Sales #Industrial Sales,"Sales & Commercial Lead

- The ones who are involved in Precious metals recovery from e-waste or who can offer solutions for recovery of precious metals and win business.

- We are looking for a professional who would go to Organizations with, say, e-waste (PCBs etc) and offer them a proposition to collect this waste, transport, process and recover and return precious metals to customer.

- The contract may be at Rs per ton which would cover companies logistics cost, processing costs and leave them with a margin.

- There is a low volume and high value business. Sales potential of USD 20-25 mn.

- This is a high volume and low value business.Professional Should be competent in budgeting and sales presentation.

Team size : 6 and manage Pan India Sales.",27 May 2020,Sheetal,AM at TMI Network,Sales & Marketing Jobs,Hyderabad,1654,252,4
819934,Business Development Role - Staffing Firm (0-7 yrs),#Sales #Recruitment Sales #B2B Sales #Corporate Sales,"Business Development Role :

- Enthusiasm for bringing Business from GCC, EU, UAE and other similar locations.

- Contacting potential clients to establish rapport and arrange meetings.

- Planning marketing initiatives and bringing new business.

- Meeting or converting client through face to face or zoom meetings.

- Researching organisations and individuals to find new opportunities.

- Increasing the value of current customers while attracting new ones.

- Finding and developing new markets and improving sales.

- Developing quotes and proposals for clients.

- Developing goals for the development team and business growth and ensuring they are met.

- Training personnel and helping team members develop their skills.

- Full time and freelancing, both are available.

- Work from home or candidate on sabbatical encouraged.

- Salary and location no bar for the deserving candidate.",28 May 2020,Shruti Soni,Manager - Recruitment & Delivery at Qualihires,Sales & Marketing Jobs,Anywhere in India/Multiple Locations,810,239,0
825407,BIPS Systems - Senior Manager - Sales - Spin & Dry (0-1 yrs),#Sales #Sales Planning #Key Account Management #Sales Strategy #B2B Sales,"About company:

- Spin & Dry was founded with an ambition to provide the most convenient, hygienic and premium Linen, Uniform Rental and laundry solution to various institutions and establishments such as hospitals, hotels, college hostels,manufacturing, pharma, food processing and others in the form of laundry plants equipped with cutting- edge technology. In addition to this, we work with you as partners throughout the process and even aHer that.

- At places like hospitals and hotels, hygiene is set as the ground on which the institution works. we understand that eective laundry management is needed to prevent infections and to maintain standards.

- At places like hospitals and hotels, hygiene is set as the ground on which the institution works. we understand that eective laundry management is needed to prevent infections and to maintain standards.

Eligibility Criteria:

- Successful previous experience as a sales representative or sales manager, consistently meeting or exceeding targets

- MBA from tier 1,2 college.

- Demonstrated ability to communicate, present and influence credibly and effectively at all levels of the organization

- Proven ability to drive the sales process from plan to close

- Strong business sense and industry expertise

- Excellent mentoring, coaching and people management skills

- Good Knowledge about Business mail drawing

- Strong written and verbal communication skills.

- Excellent organizational skills, attention to detail, and the ability to prioritize in a changing environment.

- Must have excellent interpersonal skills and follow- up skills

- Presentation Skills

- Skills to build Client Relationships

- Emphasizing Excellence

- High Energy Level

- Negotiation skills

- Prospecting Skills

- Zeal to meet Sales Goals

- Creativity

- Sales Planning

- Independence of thought

- Motivation for Sales

Brief Job Description:

- Answers all inquiries related to Spin &dry in regards to complete product portfolio.

- Extensive experience of lead generation, commercial negotiations, key account management, budgeting, new product development, Pricing etc

- Identify the new prospective business opportunities and convert in business.

- Drive Sales & Marketing of forging business for the Company.

- Evolve market segmentation and penetration strategies,

- Identify potential business Partners and strategically drive sales growth through high- value orders and secure protable business.

- Qualitative and quantitative analysis of business environment, market dynamics & Product Competition benchmark to establish counter-marketing and sales strategizing.

- Develop strong client relationships have customer loyalty, repeat and referral business.

- Site visits and coordination with customers.

- Having Industrial Laundry and linen and uniform rental experience in sales will be added advantage.

- Achieve the objectives through effective planning, setting sales goals, analyzing data on past performance and projecting future performance

- Map potential customers and generate leads for the organization.

- Constant communication with clients regarding any enquiries.

- Updating the sales team with oers/inquiries.

- Negotiating with the clients.

- Making sure bids are lled in time.

- Following up for quotations sent.

- Being updated with industry demand and supply.

Salary : Fixed Upto 5 lakhs per annum and incentives upto 10 lakhs per annum (Based on Target achievement) CTC: 10 -12 lakhs (Based on performance of interview",30 May 2020,Supriya Singh,HR Executive at BIPS Systems Limited,Sales & Marketing Jobs,Delhi,281,41,9
825267,Head - Business Development - Staffing Business (3-7 yrs),#Sales #Sales Head #Recruitment Sales #B2B Sales #Corporate Sales #Key Account Management #Client Management #Sales Strategy #Sales Planning,"- We are looking for a Business Transformation professional to accelerate Growth with a proven track record to lead us as Head of Business Development Strategic Accounts. 

- As a leader you will be responsible for driving end to end sales funnel of our hiring solutions to existing Clients, including potential acquirers and strategic investors. In our company you are expected to develop and maintain rapport with key clients, share market developments in their industry, create awareness of existing and new services offered by the company, liaise with internal stakeholders to ensure smooth implementation and logistics, understand and address clients business concerns in order to become their preferred Hiring Partner

- We are looking for a Leader with Smartsell and New Initiatives. Analyze category / industry with the help of available competition and market research; create a basket of opportunities with implementable plans; take inputs from internal team suggest / co-create ideas in sync with the client's Business objectives in order to get incremental business through new initiatives and new clients.

Key Responsibilities: 

- Identifying opportunities, maintaining and expanding relationships with strategic accounts.

- You will be responsible for identifying and creating new customer base and opportunities in strategically important accounts.

- You will focus on creating value for these accounts over and above the specific sales opportunity at hand. You will establish long term relationships with multiple contacts in each account (influencers, decision makers and product champions).

- You will coordinate the involvement of company personnel, including Account Managers, Specialists and management resources, in order to meet account performance objectives and customers- expectations.

- You will proactively assess, clarify and validate customer needs on an ongoing basis.

- Managing complex sales deals and handling RFPs/RFQs

- At times the customer requests for proposals which are not covered under standard pricing, for example - pricing for exclusivity, RPO and customised solutions etc, in those cases listen to customers and give them a customised plan and get the deal done, you will be expected to close such non-standard complex deals.-

- You will get concerned departments on-board, finalise the deliverables/pricing and communicate to the client

- You will engage multiple stakeholders on clients side, get them on-board and try to win the deal for company. Taking initiatives to drive sales through new channels

- You will take initiatives to drive sales through new channels - channels sales, events etc.

- You will formulate the strategy, hire the right people and run the department to boost sales through new channels.-

Requirements: 

- 3-7 years of total work experience with the previous 4 years in Business Development

- Managed large sales team across PAN India

- High intent of getting things done-

- Strive for excellence. Strong commitment to improve things every day.

- Ability to take decision based on sound logical arguments. Seek continuous feedback to deliver most optimal solutions

- Strong team player. Keen interest in mentoring and grooming team members.-",30 May 2020,Parul Verma,Recruitment Head at Sunrise HR Solutions,Sales & Marketing Jobs,Bangalore,6566,993,198
825298,Area Manager - Sales - BOPET/Polyester Films (2-8 yrs),#Sales #B2B Sales #Sales Strategy #Sales Planning #Industrial Sales #Chemical Product Sales #Key Account Management #Corporate Sales #Packaging Product Sales,"Area Manager - Sales - BOPET/PP films

Key Responsibilities :

The candidate will be responsible for Sales, Marketing & Business Development of Polyester Films (BOPET) for Africa Region.

- To ensure successful implementation of Sales & Marketing strategies.

- To achieve profitability & growth for the business unit.

- Selling BOPET films to plastic converters in Nigeria and neighboring countries.

- B2B Sales/ Key Account Management/ Technical Support/ Customer Service

- Prepare an appropriate and competitive pricing strategy while maintaining profitability.

- Work very closely with the operations team to ensure on time delivery of products & services to the clients/ customers.

- Coordinate sales planning, forecasting & budgeting.

- Implement tools & technologies including CRM and ensure standard compliance

Industry :

- Plastic

- Packaging

- Flexible packaging films

Must have :

- Experience in selling polyester films/packaging films

- Sales & Technical Support, Customer Service experience

- Excellent Interpersonal & Communication skills

Desirable: Exposure of Nigeria, Africa market",29 May 2020,Vandya Sethi,Consultant - Global Search at KNR Management Consultants,Sales & Marketing Jobs,Overseas/International/Africa/Nigeria,452,45,0
820461,Omnicuris - Lead - Sales - IIM/MDI/ISB/FMS (3-6 yrs),#Sales #Healthcare Sales #Sales Strategy #Sales Planning #B2B Sales #Corporate Sales,"Omnicuris Healthcare, India's Largest online platform for doctors is an Impact driven organisation which provides an online Platform for doctors to continuously stay updated on top of latest medical updates as well as earn mandatory CME credits from regulatory bodies. We are reshaping the continuous professional development activities for doctors starting from continuous medical education, daily medical updates, patient education, and seamless patient connection.

We are ready to start accelerating our revenue growth and we are looking for an enthusiastic manager to help drive that growth! Reporting to the CEO, the role will be responsible for strengthening existing business relationships, serving existing customers, and generating new customers. If you enjoy relationship building, closing deals, and working in an open and creative environment and demonstrate a strong sense of initiative then this role with Omnicuris is the right fit for you!

Responsibilities:

- Achieving growth and hitting sales targets by successfully managing the sales team

- Designing and implementing a strategic sales plan that expands company's customer base and ensure its strong presence

- Share insights from client interactions with product teams to enhance product capabilities

- Manage entire customer deal life cycle from prospecting to deal closure stage

- Identify potential buyers and convert them into actual sales. Expand our networks through different sales channels.

Requirements:

- 3-6 years of enterprise sales management experience

- Strong business sense and sales expertise

- Demonstrated ability to communicate, present and influence credibly and effectively at all levels of the organization

- Candidates from Premier Institutes Only",29 May 2020,Radha,Head HR at Omnicuris,Sales & Marketing Jobs,Any Location,673,254,53
821604,Purplle.com - eCommerce Manager - Sales (3-5 yrs),#Sales #Online Sales #eCommerce #Key Account Management #B2B Sales #Sales Planning #FMCG Sales,"Job Description :

- Meeting the top line sales objective for the National Accounts like Amazon/firstcry/ flipkart/nykaa etc. with expertise of handling online portal sellers like Cloudtail/Olympia/Primac etc on multi-channel, multi-platform model.

- Overall responsible for sales to these accounts for the PAN India.

- Having all our products listed in the platforms, maintaining hygiene across all portals.

- Ensuring stock availability with a high degree of forecasting accuracy.

- Ensure fill rates of 90% plus with all these chains.

- Devising marketing strategy for Piramal products with key portals.

- Develop and manage the Annual Business plans for these National Accounts.

- Set annual targets for all these accounts.

- Sign the terms of trade (TOT), with desired counterparts, Ensure TOT execution and adherence PAN India.

- Build a relationship with Ecommerce partners/distributors to get efficient terms of trade (TOT).

- Drive profitability improvements for E-commerce.

- Challenge the existing route to market model and suggest ways of reducing cost in the same.

- Ensure collection is done as per the agreed credit policy.

- Settlement of claims / credit notes within the agreed time frame.

- New products introduction/ Packaging changes/ Price increase",27 May 2020,Esha A,Talent Acquisition at Purplle.com,Sales & Marketing Jobs,Mumbai,4106,1209,14
