Job Code,Title,Hashtag,Description,Last Login,Posted By,Position,Posted In,Location,Views,Applications,Recruiter Actions
823501,Inbound Mantra - Associate - Inbound Marketing (1-3 yrs),#Marketing #Digital Marketing #International Marketing #Mobile Marketing #Web Analytics #Social Media,"Associate - Inbound Marketing (Inbound Mantra, a HubSpot Agency)

ROLE : REMOTE and FULL TIME

Luckily some of our team members went remote in January 2020. Rest of the team members work out of Gurgaon. You have the choice to be remote or be in Gurgaon.

DESIRED CANDIDATE

- You have atleast 1 year of work experience in addition to internships, if any. This is a must.

- You are an Engineer, a BBA, MBA or a mass communication graduate preferably with an international education background. You understand business. You love digital.

- You are always on the lookout for the next technology to improve your life.

- You are enthusiastic about serving the world. You have demonstrated the ability to work with teams across geographies such as US, Canada, Europe and India.

- You are excited about making a career at the intersections of business strategy, management consulting and digital marketing. And that is Inbound Marketing. You also have a corresponding aptitude for it.

- 1+ year of experience in digital marketing / strategy / Agency experience is preferred. If you have worked with clients in North America and Europe, even better.

- Proven record of personal success

JOB DESCRIPTION

This is a CORE role at Inbound Mantra. You will have the following opportunity:

- Plan, Develop and Implement digital marketing strategies for Clients that are based in North America, Europe and Asia.

- To work independently on existing clients

- Learn and undertake online and mobile marketing including blogging, social media and web analytics.

- Learn and lead, content marketing efforts for clients

- Blog on Inbound Mantra website

- Business Development

- Attend Conferences in India and the US.

- Team Building

WHY YOU SHOULD CONSIDER INBOUND MANTRA?

- Inbound Mantra is a leader in Inbound Marketing based in Gurgaon, Delhi NCR (India). With clients in India and the US, Inbound Mantra is demonstrating leadership in this high-growth emerging area. If you are keen to get an early start in an emerging field, this opportunity is for you. A 3 to 5 year experience in this field, will put you at par with a (conventional) business and marketing professional with 10 years experience. Actually, senior marketing professionals (the incumbents) stand little chance, if they do not change. And that is the opportunity for you. Because, you don't have to change. You were born (well almost) in a digital environment.

RECRUITMENT PROCESS

- Shortlisting - based on CV and cover letter (Cover letter should answer the question, Why are you best suited for this role?)

- Assignment - Based on strategy and analytics

- Interview

- Offer",30 May 2020,Rajagopalan C,Director at Inbound Mantra,Sales & Marketing Jobs,Anywhere in India/Multiple Locations/Gurgaon/Gurugram,2689,270,266
825408,Varanium Capital Advisors - Growth Hacker (1-3 yrs),#Marketing #Growth Hacking #Digital Marketing #Campaign Management #Social Media #SEM / SEO #Web Analytics,"Growth Hacker

- We're looking for someone who is enthusiastic, comfortable with uncertainty, flexible, great with people and isn't afraid to roll up their sleeves and get their hands dirty.

- We are looking for someone who has done content marketing & link building at scale and can bring strong traction through multiple channels.

Job Responsibilities :

- Develop state-of-the-art digital marketing strategies for demand generation and customer engagement across platforms with a focus on business impact

- Identify strategic opportunities and prioritize them against other tactical actions to achieve a balance between short-term and long-term performance.

- Create, manage and experiment with new user acquisition campaigns.

- Conceive and execute on a wide range of content campaigns to drive engagement.

- Manage all social media platforms (including Facebook, Twitter, LinkedIn, Instagram, YouTube) and drive content creation.

- Manage SEO.

- Analyze data to monitor revenue performance and uncover areas for improvement.

- Prepare and present recommendations, reports, and findings from experimental data all the way up to the executive level.

- Use SEM (Adwords, Facebook/ LinkedIn Ads etc.) and SEO (Google ranking, Quora, Backlinks and Blog etc.) to increase brand visibility & achieve business objectives.

- Have up-to-date knowledge about Facebook's Ads Manager, Linkedin Campaign Manager, Google AdWords, and any emerging ad platforms on social media.

- Develop platform-wise digital marketing campaigns and content plans

- Manage Social Media Communities across different platforms including Quora, Facebook, LinkedIn etc.

- Analyse key metrics and tweak strategy as needed.

Requirements :

- Expert understanding of all marketing platforms and proficiency to pick up new trends in digital marketing

- Deep understanding of analytics tools, insight generation and attribution models best aligned with the channel strategy

- Expert user of Google Analytics and Google Webmaster Tools and at least one market-leading tool for tracking user activity on websites and mobile apps for SEO.

- Experienced troubleshooter with high proficiency in relevant diagnostic tools.

- A basic understanding of HTML and JavaScript, and MS Excel skills.

- Ability to understand business objectives and break them down into targets achievable through digital marketing.

- Ability to think through user journeys and optimise communication on all touchpoints.

- Excellent analytical skills and in-depth knowledge in Digital Marketing

- Strong communication skills (oral and written) and ability to work with minimum supervision.

- Team player, flexible and adaptable to changing priorities.

- Should have a relevant industry experience of 4+ years

- Should have previous hands-on experience on Google marketing tools.

Required Assets : Laptop (Required)

Expected Salary : 9 LPA - 12 LPA",,Chhavi Agarwal,Analyst at Varanium Capital Advisors Pvt. Ltd.,Sales & Marketing Jobs,Mumbai,112,22,0
821411,Rheo - Growth Manager (1-5 yrs),#Digital Marketing #Growth Hacking #Social Media #Campaign Management #Marketing #Web Analytics,"We're looking for the Growth Manager to own all growth-related marketing and product tasks. This role is responsible for driving bottom-line growth, utilizing a diverse mix of digital, offline, and growth levers both conventionally and in new novel ways. It's an opportunity of high growth as you will be joining the initial core team of the young fast-growing company.

Responsibilities :

- Responsible for the overall performance of the platform - user acquisition, activation, retention, and growth of the platform.

- Manage ASO.

- Manage social media handles of the platform.

- Managing organic and inorganic (Facebook Ad, UAC, etc.) funnels of growth.

- Coordinating with product and Analytics team for analyzing various data points and in-depth - funnel analysis.

- Well versed with the usage of various marketing and product tools like MoEngage, AppFyler, MixPanel, etc.

- Work closely with the content team for insights to get organic users.

Qualifications : 

- Knowledge of Facebook bidding, targeting, optimization, as well as web & app tracking setup and troubleshooting.

- Good understanding of virality, network effect and brand placement.",27 May 2020,Saksham Keshri,CEO at Rheo,Sales & Marketing Jobs,Bangalore,1558,396,280
822243,Nakoda Dairy - Digital Marketing Role - eCommerce (2-3 yrs),#Digital Marketing #Marketing #SEM / SEO #Web Analytics #Campaign Management #Social Media #eCommerce #Email Marketing #FMCG Marketing,"- Knowledge of e-commerce platform (shopify) & social media tools/add-ons

- Conceptualize and implement social media and digital media campaigns through Blogs, Twitter, Facebook, Google Plus, YouTube, Linkedin, Pinterest, Instagram etc

- Good knowledge of SEO, keyword research and Google Analytics

- Working knowledge on Shopify and able to do necessary website changes.

- Excellent understanding of digital marketing concepts & best practices

- Plan & execute digital ad spends across social media, email marketing, SEM & SMO",30 May 2020,HR,HR at Nakoda Dairy,Sales & Marketing Jobs,Bangalore,923,214,2
822030,Mobikwik - Growth Hacker (3-6 yrs),#Growth Hacking #Marketing #Marketing Automation #Social Media #eCommerce #Web Analytics #CRM Marketing #Digital Marketing,"- Develop the CRM strategy for retention & reactivation to drive & maintain a constant retention rate across categories.

- Drive all marketing automation activities to develop and execute end to end user journeys from onboarding to reactivation.

- Lead app acquisitions via Google and Facebook, and in addition, handle performance marketing agency.

- Handle the communication plan, user retention and marketing automation of 3 white label wallets.

- Work closely with product, UX/design & engineering to enable Growth and Merchant marketing initiatives & drive bottom-line conversion.

- Experience on working with marketing automation engines (Clevertap) & delivery enable platforms (Netcore, Times Internet) and Attribution Analytic tools (Tune, GDC, GA).

Requirement:

- Should have strong analytical skills and data-driven problem-solving approach.

- Should be able to take end to end ownership of projects

- Good understanding of organizational goals and objectives. Should be able to strategize and execute campaigns and link them to the organizational goals

- Should be able to work closely with the product and tech team for new launches or feature requests to improve campaign performance

- Should be good with maintaining relationships with partners and work aggressively to build it better

- Should have 3-6 years of relevant experience

- Preferably from an e-commerce

About us:

MobiKwik is India's largest independent mobile payments network connecting 107 million users with more than 3 million direct merchants. It enables users to discover retailers (brick-and-mortar stores, e-com websites, m-com apps, billers, telcos) and then start paying them with 1-tap.

MobiKwik is powering payments for IRCTC, Uber, Meru Cabs, Shuttl, Big Bazaar, OYO Rooms, Zomato, Barista, PVR, Archies, WHSmith India, BookMyShow, Grofers, Big Basket, Domino's, Pizza Hut, eBay, ShopClues, Myntra, Jabong, Pepperfry, GoDaddy, MakeMyTrip, Cleartrip, and Yatra. The company has raised funding from Sequoia Capital, American Express, Tree Line Asia, and Cisco Investments.

With MobiKwik, users load money into the wallet once using cash, loyalty points, debit card, credit card, and netbanking to make secure 1-tap payments for online or offline purchases. Most MobiKwik users make 10-12 purchases every month using their wallet balance across diverse use cases such as recharge, bills, food, grocery, travel & cabs, shopping, entertainment, etc. Users can also make bank to bank transfers via UPI to friends and family using MobiKwik. Users today enjoy MobiKwik wallet services on Android, Windows, and iOS mobile applications and on MobiKwik.com.

MobiKwik aspires to be the largest source of digital transactions in India.",29 May 2020,Arjun Anand,Senior Manager - HR at MobiKwik,Sales & Marketing Jobs,Gurgaon/Gurugram,1387,397,14
821859,Leena AI - Marketing Manager - ABM (3-6 yrs),#Digital Marketing #Content Marketing #Social Media #Campaign Management #Web Analytics #IT Product Marketing #IT Marketing #Marketing,"Marketing Manager - ABM

What you get to do every day

- Identify, manage, and develop customer reference and advocacy campaigns that enable sales to lead with customer success and value.

- Define, develop, and execute account-based marketing plans for strategic accounts in alignment with company objectives.

- Leverage a broad and appropriate mix of marketing programs (inclusive of event marketing, direct marketing, and digital marketing) to maximize awareness, relevancy, consideration, and adoption of Leena AI products.

- Build then obsess over ABM metrics to ensure business impact measured by named account pipeline/bookings (sourced/influenced), database growth and accuracy for named accounts, account/person engagement scores and sales/partner utilization of programs.

- Manage program execution against committed timelines and within budget; set appropriate success KPIs and track measurements to determine impact and ROI in a data-driven fashion.

- Evaluate and recommend additions to our ABM technical stack

- Collaborate with our Performance Marketing team to drive the digital strategy for ABM (digital ads, paid social) that complements regional marketing activities.

- Partner across the marketing organization to deliver integrated marketing across all relevant channels: product marketing, performance marketing, communications, content marketing, brand, web, etc.

- Actively monitor all campaign analytics, partnering with our analytics team to create appropriate reporting on campaign performance and communicate results optimally with recommended actions for optimization

What you bring to the role :

- 3+ years of marketing experience (fast-growing SaaS preferred) with strong campaign or integrated marketing experience; strong preference for prior Account Based Marketing experience and/or enterprise marketing experience

- Previous use of Account Based Marketing technology stacks

- Experience owning end-to-end execution of marketing programs and campaigns

- Experience collaborating across multiple internal teams and departments and building effective relationships and inspiring change!

- A bias for action, results and delivery, with a high-quality bar

Benefits of This Role :

- You will work with great people.

- We expect exceptional work. You will be joining a small team of A+ players and you will be expected to perform as an A+ player yourself. We are good at what we do and we like succeeding. To fit in, you will have to hustle and work hard. If youre up for that, then there are a lot of benefits.

- You will play a huge role in the growth trajectory.

- Were a small team, so every person has the opportunity to make a big impact and leave their fingerprints on products and projects that are enjoyed by millions of employees across the globe. You will help shape the growth and marketing efforts from the ground up and play a very important role in creating a completely new, interesting arm of the business.

- You will enjoy flexible workdays.

- We have flexible vacation policies. In short, provided that you produce work that is exceptional and delivered on time, you can work whenever you want.",16 May 2020,Christina,HR Manager at Leena AI,Sales & Marketing Jobs,Gurgaon/Gurugram,919,225,111
824839,Blue Tokai Coffee Roasters - Specialist - Content & Social Media (2-4 yrs),#Social Media #Marketing #Content Marketing #Digital Marketing #FMCG Marketing #Content Management #SEM / SEO #Web Analytics #Campaign Management,"Job Description : 

- We're looking for a highly motivated, creative individual with experience and a passion for connecting with current and future customers. Our ideal candidate is buzzing with ideas, keen to collaborate and create.

- The Content and Social Media Specialist will report to the Content Manager and work closely with the larger marketing team to develop innovative and engaging content.

Responsibilities :

- Create, curate, and manage all published content (images, video, written and audio).

- Monitor, listen and respond to our consumers while building an engaging online community.

- Develop and expand community and/or influencer outreach efforts.

- Oversee design for social media collateral.

- Design, create and manage promotions and social ad campaigns, integrating with the organisation's overall marketing campaign plan.

- Monitor online reviews and respond to each review timely and with care.

- Analyze key metrics and tweak strategy as needed.

- Compile reports for management showing results (ROI).

Requirements :

- 2-3 years of experience in Social Media Management.

- Hands on experience in content management.

- Excellent copywriting skills.

- Ability to deliver creative content (text, image and video).

- Knowledge of SEO, keyword research and Google Analytics.

- Familiarity with web design.

- Excellent communication skills.

- Analytical and multitasking skills.

ABOUT BLUE TOKAI COFFEE ROASTERS : 

www.bluetokaicoffee.com

We are India's largest specialty-focused coffee company, with coffee roasteries in New Delhi and Mumbai and a growing network of cafes. All of our coffees are sourced from leading growers across the country, and traceability and long-term relationships with our farms are integral to what we do. We are focused on sourcing, roasting, brewing the best beans India has to offer.",29 May 2020,Aarushi,Manager - Human Resources at Blue Tokai Coffee Roasters,Sales & Marketing Jobs,Delhi NCR,604,129,113
821019,HealthCloudAI - Digital Marketing Manager (2-10 yrs),#Online Marketing #Content Marketing #Digital Marketing #Healthcare Marketing #Email Marketing #Social Media #SEM / SEO #Marketing #Web Analytics #Campaign Management,"At HealthCloudAI, we are building an assistive AI solution to bring about a phenomenal change in the quality of Indian healthcare. If you are excited about bringing a positive change in Indian healthcare, you can contribute significantly by joining us as a digital marketing manager.

As a Digital Marketing Manager, you will lead the Digital and Social Media Strategy for HealthCloudAI. You will be responsible for marketing our products to a wider set of healthcare organizations, hospitals and doctors and bringing inbound leads. This is a Mini-CMO role to begin with and you will get to work with the founders (PhDs from University of Maryland) as well as an accomplished team of IIT, NIT and BITS engineers.

If interested, please mail your resume with the subject line ""Digital marketing manager"" and in the email mention your best idea to market our products (www.healthcloudai.com) .

RESPONSIBILITIES:

1. Formulation and execution of strategies to build a lasting digital connection with online/offline community and stakeholders

2. Oversee social and digital media strategy as well as email marketing strategy

3. Manage and maintain our website

4. Creating and managing content for blogs and social media accounts

5. Building effective pipeline for lead generation for sales team through advanced use of digital marketing funnels

6. Measuring performance of digital marketing efforts using a variety of Web analytics tools (Google Analytics, WebTrends etc.)

7. Track and analyze website traffic flow and provide regular internal reports

8. Attain key performance indicators

9. Building our brand awareness in international markets

REQUIRED SKILLS:

1. Highly creative with experience in identifying target audiences and devising digital campaigns that engage, inform and motivate.

2. Excellent understanding of digital marketing concepts and best and emerging practices

3. Experience of running social advertising campaigns and managing content calendar

4. Experience in content and content marketing

5. Experience with email marketing

6. Highly analytical and data-driven

7. Experience with B2C social media, Google Adwords, Facebook Ads, Linkedin ads, email campaigns

8. Experience with SEO/SEM,

9. Knowledge of ad serving tools (e.g., DART, Atlas) & web analytics tools (e.g. Google Analytics, NetInsight, WebTrends etc.), Hubspot

REQUIREMENTS:

Minimum Qualification: Masters Degree (preferably in fields such as communication, journalism, marketing etc.)

Work experience: 2+ years in digital marketing

BONUS

Prior experience in healthcare domain

About HealthCloudAI:

HealthCloudAI is a fast growing health-tech company developing assistive AI solutions for improving the quality of care provided to patients. Founders are PhDs from University of Maryland, College Park, USA. They have worked in Silicon Valley for several years on cutting-edge products like self-driving cars, computational cameras, social media data mining, etc. They have a combined research experience of 20+ years with 30+ US patents and 40+ peer reviewed publications in major international conferences and journals.",29 May 2020,Preeti Bhargava,Co-founder and CTO at HealthCloudAI,Sales & Marketing Jobs,Bangalore,1024,296,100
825189,Brand Manager - Digital Marketing - IT (3-6 yrs),#Marketing #Brand Management #Digital Marketing #IT Marketing #Web Analytics #Social Media #Campaign Management #Email Marketing #SEM / SEO,"Brand Manager - Digital Marketing

Location : Delhi

Exp. : 3.0 - 6.0 Year

- Experience in any Product/startup or Gaming firm.

- Experience in Web analytics tools (Google Analytics, WebTrends etc.)

- Experience with B2C social media, Google Adwords and email campaigns and SEO/SEM

Qualification : full-time MBA

KEY RESPONSIBILITIES :

- Assist in the formulation of strategies to build a lasting digital connection with consumers

- Launch optimized online adverts through Google Adwords, Facebook etc. to increase company and brand awareness

- Be actively involved in SEO efforts (keyword, image optimization etc.)

- Prepare online newsletters and promotional emails and organize their distribution through various channels

- Collaborate with designers to improve user experience

- Measure the performance of digital marketing efforts using a variety of Web analytics tools (Google Analytics, WebTrends etc.)

- Maintain partnerships with media agencies and vendors

Requirement :

- Proven experience as Digital Marketing Executive or similar role

- Excellent understanding of digital marketing concepts and best practices

- Experience with B2C social media, Google Adwords and email campaigns and SEO/SEM

- Perfect knowledge of web analytics tools (e.g. Google Analytics, NetInsight, WebTrends etc.)",30 May 2020,HR,HR Manager at Yo HR Consultancy,Sales & Marketing Jobs,Delhi,337,77,14
823238,Head - Digital Marketing - Real Estate - IIM/ISB/FMS/MDI (3-7 yrs),#Digital Marketing #Real Estate Marketing #Marketing Head #Marketing #Email Marketing #Social Media #Campaign Management #Web Analytics,"Head - Digital Marketing - Real Estate - IIM/ISB/FMS/MDI

- Digital marketing job opportunity in Hyderabad for premium real estate player for a dynamic and result-driven Marketing specialist professional having an experience of 3-7 years of experience in leading and managing SEO/SEM, marketing database, email, social media and/or display advertising campaigns.

- You will be responsible for designing and overseeing all aspects of digital marketing department and generating leads proactively through Web Research, Social Media (LinkedIn, Twitter, Facebook, You tube), eMail Marketing. Your main responsibility would be to deliver effective marketing programs that will help the client's reputation and growth.

- If you feel this is right opportunity for you, feel free to read on and apply.

Location : Hyderabad

Your Employer : A premium real estate, construction and infrastructure company

Responsibilities :

- Leading the development and execution of marketing plans to reach targets from brand awareness to product promotion

- Building and supervising all aspects of digital marketing department including marketing database, email, and display advertising campaigns

- Developing & monitoring campaign budgets while preparing accurate reports on marketing campaign's overall performance.

- Managing social media platforms alongwith coordinating with advertising and media experts for improving marketing results

- Evaluating important metrics that affect website traffic, service quotas, and target audience.

- Working closely with team to brainstorm new ideas

- Identifying the latest trends and technologies affecting the industry

Requirements :

- Graduate/Post Graduate(Tier1) with 3 to 7 years of Digital marketing experience.

- Extensive experience leading and managing SEO/SEM, marketing database, email, social media and/or display advertising campaigns

- Past experience in Lead generation through Web Research, Social Media (LinkedIn, Twitter, Facebook, You tube), eMail Marketing

- A competent professional able to grasp consumer behavior trends and generate creative ideas. You should also be well-versed in specialized marketing concepts, principles and tactics.

- Solid knowledge of website analytics tools

- Strong data-driven thinking and abreast with the latest trends and best practices in online marketing and measurement

- Excellent presentation, oral communication skills and negotiation skills.

What is in it for you?

- A high-performance culture with phenomenal career progression.

- Liaise extensively with stakeholders",29 May 2020,Tavleen Bindra,Senior Consultant - Sales & Marketing at Crescendo Global,Sales & Marketing Jobs,Hyderabad,473,108,0
819766,Manager - Digital Acquisition - Internet/Online (2-5 yrs),#Campaign Management #Digital Marketing #Marketing #Web Analytics,"Manager - Digital Acquisition

Experience & Skills :

- Deep technical expertise in setting up and running Paid marketing campaigns.

- Ability to thrive in a fast paced, rapidly evolving environment by executing and iterating rapidly.

- Strong digital marketing agency management skills. Ability to set campaign level goals and ensure implementation through external agency(s).

- Ability to work across functions and stakeholders.

- Very strong analytical skills and number orientation.

- Strong written and verbal communication skills

- Strong team and stakeholder management skills.

Roles & Responsibilities :

- Develop, implement and optimize Paid campaigns and digital marketing programs.

- Deliver on acquisition and ROI goals at a campaign level.

- Develop data-driven approaches and web analytics for reporting insights and optimizing campaigns.

- Monitory, identify and apply best practices in the digital marketing space and contribute to building the best in class marketing program.",29 May 2020,Harshi Agarwal,Senior Recruiter at Seven N Half,Sales & Marketing Jobs,Mumbai,905,252,103
823085,Corporate Sales Role - BFSI (3-10 yrs),#Sales #BFSI Sales #B2B Sales #Corporate Sales,"The incumbent will be responsible for Fresh Client Acquisition in the region.

- The role will entail responsibility for mapping and engaging with key decision makers at the leadership level (CEO/CFO, VP - Finance/ Taxation / Compliance) on the client side to enable further business development opportunities.

- Developing strategies for driving sales growth across target sectors.

- Building strong sales pipeline by scanning for business opportunity.

- Ability to strategize and develop good market share in stiff market competition.

- Develop and build prospective clientele through market intelligence.

- Strong experience in Consultative sales approach with Large Enterprise clients especially in Financial Solution.",27 May 2020,Meghna R,Lead at Randstad,Sales & Marketing Jobs,Bangalore,2110,66,6
825447,Vice President - Wealth Management Business (3-10 yrs),#Wealth Management #Sales #Sales Head #BFSI Sales,"""A ship is safe in the harbour, but that's not what ships are for""

WHY? : 

Even after working under tremendous pressure and chasing branch targets, a Wealth Manager's payslip is decided by ""quotas"" and ""incentive docking"". As a result, consumers end up losing.

HOW are we solving?
 
- By aligning the goals of the Wealth Manager with the client. They get -

a) Freedom to honestly recommend products

b) 50% of revenue once they make 2x of CTC.

WHO are we? WHOM are we searching?

- Founded by entrepreneurs from IITs & IIM, we are a young, next-gen, tech-driven Wealth

- Management brand. We have raised - 15cr in two rounds of funding, built a customer base of 30,000 people across India, and added over 100 financial products.

We are looking for confident professionals with -

- Preferably 3+ years of experience in selling financial products

- Experience in banks, securities, or wealth management firms

- Entrepreneurial mindset with a strong client network

WHAT is the job?

Manage client's wealth by -

- Cultivating a relationship and understanding their financial needs

- Recommending products from the platform

WHAT we offer?

- We will treat you like an entrepreneur. This is a role of limitless growth potential with the freedom to do your best work and without any cap on your earning.

Compensation Structure :

- Hit revenue of 2x your CTC. After that, take home 50% of any additional revenue as incentive.

- No product quotas, incentive docking, T&C, or surprises.",30 May 2020,Arun Yadav,Director at MacroHire,Sales & Marketing Jobs,Bangalore,16,4,0
825207,Purnartha Investment Advisors - Wealth Manager - HNI Acquisition (2-10 yrs),#Wealth Management #Banking #BFSI Sales #Sales,"Key Responsibilities & Accountabilities :

- Will be responsible for primarily selling Equity based investment products.

- Responsible for identifying customer needs, assessing their risk appetite and providing them investment options.

- Responsible for achieving targets as assigned by the organization on a monthly basis.

- Provide regular updates to the immediate superior as an when required

Required Education, Skill Set & Knowledge :

- Graduate / Postgraduate 2 yrs - 10 yrs of Sales experience in direct selling of financial products from any financial services industry.

- Equity/ Mutual Fund sales experience is preferred.

- Candidates having AUM (Asset under Management) size of 20cr & above and connect among HNIs, will have an advantage.

- Should have good communication & presentation skills.

- Pleasing and positive attitude.

- Should be a self-starter, proactive & target oriented.

- Relationship building skills.

Salary : CTC + Incentives which can be earned in 7 figures in a year.",29 May 2020,Ashish Shrivastava,Associate Director HR at Purnartha Investment Advisers Private Limited,Sales & Marketing Jobs,Anywhere in India/Multiple Locations,2698,255,63
820486,Analyst - Business Development - Hedge Fund (1-3 yrs),#Sales #BFSI Sales,"About the Company: Its a leading Hedge Fund managing around USD 400 mn worth of assets.

Location: Besides Phoenix Market City Mall, Kurla

Experience: 1-3 years

Salary: Rs 8-12 Lacs

About the Role

This role involves working with the Investor Relations and Business Development team. This individual will be instrumental in supporting new product development process from start to finish. The individual will work closely across the team and play an integral role in the business development process for key prospective relationships.

Responsibilities could include any of the following:

1. Marketing material creation, updates and distribution

2. Develop analytics related to product positioning, environment analysis, competitor positioning and client portfolio analysis

3. Help direct the entire new product development process for the Firm

4. Responding to investor due diligence questionnaires

5. New business mandates: design new business proposals to meet investor objectives

6. Assist in the development and implementation of Business development strategy

7. Organize meeting prep (including background research, prospect sensitivities, program intelligence)

Desired Profile:

1. Must be from a reputed MBA institute

2. Excellent communication skills

3. CGPA of 7.0/ 70% and above",19 May 2020,Paras Singhal,Founder & Director at hCapital Executive Search,Sales & Marketing Jobs,Mumbai,719,131,67
824802,Manager - Sales - Housing Finance (1-4 yrs),#Sales #BFSI Sales,"Sales Manager

- We are looking for a Sales Manager with a leading housing finance industry.

- Meet customers on builder/ developer site locations and pitch our loan product offerings to them

- Conduct marketing, sales & brand building activity to attract new customers.

- Sanction & disbursement of files per month as per the targets assigned

- Carry out the pre and post-loan activities related to the home loans, meaning: acquisition of new clients and maintenance of renewal clients, financial analysis, initial risk assessment, presenting the loan applications to the Sanctioning team, portfolio administration, prioritizing the repayment of loans to preserve the portfolio quality.

- Getting legal, credit and technical documents completed for the loan proposal and resolve customers queries.

- Inform potential clients about the requirements, T&C of the home loan product, the procedures to obtain a loan, the importance of the payments on time, the penalties system in case of not paying on time, insurance, etc.

- Inform the client about the Credit decision on their application

- MBA with no more than 1 to 2 years experience in Sales.

- Background in mortgage Sales

- Excellent communication & negotiation skills.

- Experience in selling financial product HL/ LAP, is a must

CTC Offered - 15-20 Lacs",28 May 2020,Ashlesha,Assistant Manager - HR at People Konnect,Sales & Marketing Jobs,Bangalore/Delhi NCR/Mumbai/Pune,711,150,7
824638,IndusInd Bank - Premier Acquisition Manager (2-3 yrs),#BFSI Sales #Sales,"JOB DESCRIPTION

The incumbent will be responsible for acquiring high net worth customers. He should be a self-driven and motivated individual with a zeal to outperform in ambiguous environment and thrive under pressure. He should understand banking products and have flair for sales and relationship management.

Core Responsibilities

- To acquire new to Bank Clients in the High net worth segment and reference generation from the specified catchment

- To achieve daily/weekly/monthly customer acquisition target

- To ask for referrals and recommendations from existing customers on new customers

- Risk and Internal Control Responsibilities

- Should be adhering to all regulatory and compliance requirements

- Should follow the internal and external controls policy of the bank, as required by the bank

Education & Qualification Criteria:

- Candidate must possess a Bachelor's/PG Degree, all majors are welcome to apply

- Confidence in speaking English will be advantageous

- Should possess good communication skills, pleasant personality and high initiative

- Able to work with minimum supervision, self-driven and willing to work extra mile

Past Experience & Organization:

- Should necessarily be from Sales background with experience in sales and clients acquisition

- Candidate should have worked on Sales assignment and should possess flair for customer engagement and acquiring new client

Other Aspects / Skills:-

- Excellent oral and written communication

- Good presentation skills

- High Sales orientation

- Must be willing to take up extensive field visit

- Orientation towards servicing the customer and understanding his needs is a prerequisite

- Awareness of dynamics of local market

EXPERIENCE

- A minimum of 2-3 years of relevant experience",28 May 2020,Bharath,HR at IndusInd Bank,Sales & Marketing Jobs,Bangalore,3692,572,31
824756,Head - Sales - BFSI (2-5 yrs),#Sales #BFSI Sales,"You will be required to : 

- Manage portfolio companies on behalf of the Fund. This would include tracking, monitoring and analyzing the performance of portfolio companies with the objective of understanding how the company is progressing and how add value. 

- Review business plans, perform valuation analysis, assist in providing primary and secondary sources of research, conducting due diligence and analyzing and executing exit strategies 

- Build the brand by representing the fund at various events and stay up to date on trends in the global and local startup ecosystems 

- Meet founders to source and filter investment ideas In addition to this, there could be certain other responsibilities that could get added/subtracted overtime basis the stage of the fund.

Skill Sets :

- The candidate is expected to have 2-4 years of relevant work experience at a top-tier investment bank, consulting or investment firm (preferable, but not mandatory).

- Possess exceptional financial skills, as well as analytical/strategic thinking capabilities

- Ability to understand the key vectors of a business

- Have a strong interest in entrepreneurship and investing

- Be highly enterprising, resourceful with strong communication and interpersonal skills",29 May 2020,Dhaval K Pandya,HRD at Nikharv Consultancy,Banking & Finance Jobs,Delhi NCR,313,83,0
823974,Customer Success Associate - International Market (2-6 yrs),#Customer Success #International Sales #Sales #BFSI Sales,"Customer Success Associate - USA & Canada Market

THIS IS A FULL TIME POSITION, BASED IN OUR BANGALORE, INDIA

THE ROLE

- You'll be the first point of contact and voice of MPOWER for our applicants and borrowers from all over the world. Your focus will be to own and deliver a superior experience to each and every student. Success will require:

- Delivering exceptional customer service via phone to emphasize the benefits of MPOWER's products most relevant to the student and overcome any applicant concerns

- Utilizing multiple channels (phone, email, chat, etc.) to connect with potential borrowers and applicants to help them navigate the loan process or troubleshoot issues

- Surfacing applicant feedback to improve the application process

- Promptly and precisely inputting information from various interactions and diligently following up across multiple channels

THE QUALIFICATIONS

- Bachelor's degree, or higher

- At least 2-3 years of customer service experience in a high-touch, fast-paced environment

- Flexibility to adjust schedule to accommodate business seasonality

- Understanding of banking, lending, financial services or personal finance with the ability to learn and adapt quickly

- Passion for customer service with an innate sense of service and empathy for others

- Outstanding written and verbal skills communication and comfort interacting with customers via phone, email, and chat

- Ability to quickly build rapport and translate internal jargon and financial terminology to simplified explanations

- Exceptional organizational skills and attention to detail

- Experience working with diverse, global populations

- English fluency, foreign language is a plus

- A passion for financial inclusion and access to higher education is a must!

- In addition, you should be comfortable working in a start-up environment, meaning a small agile team, fast-evolving roles and responsibilities, variable workload and tight deadlines, a high degree of autonomy, and 80-20 everything.

Salary Offered : 13-26 LPA",30 May 2020,Ashwin Navaneedan E,Co-Founder at Confidential,Sales & Marketing Jobs,Bangalore,9422,1050,27
