Job Code,Title,Hashtag,Description,Last Login,Posted By,Position,Posted In,Location,Views,Applications,Recruiter Actions
822186,Myntra - Senior Manager - Traffic Management & Growth Initiatives - Revenue (3-5 yrs),#eCommerce #Growth Hacking #Marketing Analytics #Web Analytics #Digital Marketing #Marketing,"Senior Manager - Traffic Management & Growth Initiatives (Revenue)

About Team : 

This role rests within the Traffic & Growth Initiatives Charter within the Revenue Management team of Myntra.

Roles and Responsibilities : 

Role: Senior Manager - Traffic Management & Growth Initiatives

Traffic Planning : 

This person will lead the traffic shaping & planning charter for the Myntra platform. This will involve:

1.) Working with revenue planning teams to size the revenue & traffic targets at a month/yearly level

2.) Fine-tuning the traffic prediction models adjusting for all input levers which can impact traffic on the platform

3.) Liasoning with Brand & Performance Marketing team to plan monthly & yearly traffic plans and co-owing the same along with metrics like Quality of Traffic, Profile of Customers etc.

4.) Stake-holder management: running traffic cadences with Marketing org & Leadership

Growth Initiatives - Cross Sell, Insider Product Marketing, Premiumization

Cross Sell :

- This person will lead the cross-sell charter for Myntra platform. The charter will aim at improving the spread of categories purchased/browsed on the platform. The key metrics to be improved will be - Avg. no of article types browsed/purchased per customer, Basket Size / Units per Orders improvement for the platform.

- The person will need to constantly interact with product teams to facilitate cross-sell initiatives across various touch points like Homepage, List/Browse Pages, Product Page, Cart Pages etc. All these touch-points will need different solves, so the expectation is for this person to build out these business use cases and lead experimentation with product teams via AB experiments to optimize for cross-sell.

- The role will also involve program managing all these initiatives with Planning, Category & Sell Side teams and driving adoption for the same across the org.

Insider Activation :

Leading the product marketing for the Myntra Insider Program and drive higher adoption for the charter on app on Myntra.

Premiumization:

Leading the premiumization approach for the platform - how to build a destination to cater to Luxury/Bridge to Luxury customer cohort, building various solves for this customer cohort - ranging from visual discovery to working with Supply Chain teams to enable differentiated delivery experience and packaging. Actively tracking this customer cohort and getting them to engage more with the platform.

Qualifications & Experience:

1) MBA from a top tier school, with total work experience of 3-4 years, with preferably 2+ years in an Ecommerce firm driving growth/planning

2) Strong stakeholder management skills

3) Sharp Business Acumen

4) Ability to work with a lot of ambiguity

5) Extremely strong in execution as this role will involve overseeing significant execution

6) Strong sense of customer centricity

7) Sharp analytical abilities",29 May 2020,Adya Chaturvedi,Manager - Talent Acquisition at Myntra,Sales & Marketing Jobs,Bangalore,2010,617,308
819962,Product Manager - Credit Cards/Personal Loans/MSME - NBFC (3-6 yrs),#Marketing #Product Management #BFSI Marketing #New Product Development,"Product Manager - Credit Cards/ Personal Loans/ MSME

Looking to hire for an NBFC in Delhi

- Design of product in consultation with partners and internal stakeholders, working closely with tech teams for launch, continuous monitoring of the product performance and carry out interventions to enhance product performance and throughput

Profitability Monitoring : Work on platforms such as Salesforce etc to continuously generate profitability reports, monitor partner level P&L, program level profitability and suggest interventions to business

Portfolio Management :

- Work closely with partners to maximize their engagement , to launch new products/ programs/ cross-sell etc.

- Deepen relationship with existing loan customers

Project Management :

- Work in cross-functional setting and ensure timely completion of projects

- Competition benchmarking & Market monitoring

- Be abreast of market developments and continuously monitor partners and competition.",29 May 2020,Kavita Adlakha,Senior Consultant at Mirus Solutions,Sales & Marketing Jobs,Delhi NCR,1186,319,14
820486,Analyst - Business Development - Hedge Fund (1-3 yrs),#Sales #BFSI Sales,"About the Company: Its a leading Hedge Fund managing around USD 400 mn worth of assets.

Location: Besides Phoenix Market City Mall, Kurla

Experience: 1-3 years

Salary: Rs 8-12 Lacs

About the Role

This role involves working with the Investor Relations and Business Development team. This individual will be instrumental in supporting new product development process from start to finish. The individual will work closely across the team and play an integral role in the business development process for key prospective relationships.

Responsibilities could include any of the following:

1. Marketing material creation, updates and distribution

2. Develop analytics related to product positioning, environment analysis, competitor positioning and client portfolio analysis

3. Help direct the entire new product development process for the Firm

4. Responding to investor due diligence questionnaires

5. New business mandates: design new business proposals to meet investor objectives

6. Assist in the development and implementation of Business development strategy

7. Organize meeting prep (including background research, prospect sensitivities, program intelligence)

Desired Profile:

1. Must be from a reputed MBA institute

2. Excellent communication skills

3. CGPA of 7.0/ 70% and above",19 May 2020,Paras Singhal,Founder & Director at hCapital Executive Search,Sales & Marketing Jobs,Mumbai,710,130,67
824802,Manager - Sales - Housing Finance (1-4 yrs),#Sales #BFSI Sales,"Sales Manager

- We are looking for a Sales Manager with a leading housing finance industry.

- Meet customers on builder/ developer site locations and pitch our loan product offerings to them

- Conduct marketing, sales & brand building activity to attract new customers.

- Sanction & disbursement of files per month as per the targets assigned

- Carry out the pre and post-loan activities related to the home loans, meaning: acquisition of new clients and maintenance of renewal clients, financial analysis, initial risk assessment, presenting the loan applications to the Sanctioning team, portfolio administration, prioritizing the repayment of loans to preserve the portfolio quality.

- Getting legal, credit and technical documents completed for the loan proposal and resolve customers queries.

- Inform potential clients about the requirements, T&C of the home loan product, the procedures to obtain a loan, the importance of the payments on time, the penalties system in case of not paying on time, insurance, etc.

- Inform the client about the Credit decision on their application

- MBA with no more than 1 to 2 years experience in Sales.

- Background in mortgage Sales

- Excellent communication & negotiation skills.

- Experience in selling financial product HL/ LAP, is a must

CTC Offered - 15-20 Lacs",28 May 2020,Ashlesha,Assistant Manager - HR at People Konnect,Sales & Marketing Jobs,Bangalore/Delhi NCR/Mumbai/Pune,639,130,7
824638,IndusInd Bank - Premier Acquisition Manager (2-3 yrs),#BFSI Sales #Sales,"JOB DESCRIPTION

The incumbent will be responsible for acquiring high net worth customers. He should be a self-driven and motivated individual with a zeal to outperform in ambiguous environment and thrive under pressure. He should understand banking products and have flair for sales and relationship management.

Core Responsibilities

- To acquire new to Bank Clients in the High net worth segment and reference generation from the specified catchment

- To achieve daily/weekly/monthly customer acquisition target

- To ask for referrals and recommendations from existing customers on new customers

- Risk and Internal Control Responsibilities

- Should be adhering to all regulatory and compliance requirements

- Should follow the internal and external controls policy of the bank, as required by the bank

Education & Qualification Criteria:

- Candidate must possess a Bachelor's/PG Degree, all majors are welcome to apply

- Confidence in speaking English will be advantageous

- Should possess good communication skills, pleasant personality and high initiative

- Able to work with minimum supervision, self-driven and willing to work extra mile

Past Experience & Organization:

- Should necessarily be from Sales background with experience in sales and clients acquisition

- Candidate should have worked on Sales assignment and should possess flair for customer engagement and acquiring new client

Other Aspects / Skills:-

- Excellent oral and written communication

- Good presentation skills

- High Sales orientation

- Must be willing to take up extensive field visit

- Orientation towards servicing the customer and understanding his needs is a prerequisite

- Awareness of dynamics of local market

EXPERIENCE

- A minimum of 2-3 years of relevant experience",28 May 2020,Bharath,HR at IndusInd Bank,Sales & Marketing Jobs,Bangalore,3671,568,31
824756,Head - Sales - BFSI (2-5 yrs),#Sales #BFSI Sales,"You will be required to : 

- Manage portfolio companies on behalf of the Fund. This would include tracking, monitoring and analyzing the performance of portfolio companies with the objective of understanding how the company is progressing and how add value. 

- Review business plans, perform valuation analysis, assist in providing primary and secondary sources of research, conducting due diligence and analyzing and executing exit strategies 

- Build the brand by representing the fund at various events and stay up to date on trends in the global and local startup ecosystems 

- Meet founders to source and filter investment ideas In addition to this, there could be certain other responsibilities that could get added/subtracted overtime basis the stage of the fund.

Skill Sets :

- The candidate is expected to have 2-4 years of relevant work experience at a top-tier investment bank, consulting or investment firm (preferable, but not mandatory).

- Possess exceptional financial skills, as well as analytical/strategic thinking capabilities

- Ability to understand the key vectors of a business

- Have a strong interest in entrepreneurship and investing

- Be highly enterprising, resourceful with strong communication and interpersonal skills",27 May 2020,Dhaval K Pandya,HRD at Nikharv Consultancy,Banking & Finance Jobs,Delhi NCR,285,72,0
822030,Mobikwik - Growth Hacker (3-6 yrs),#Growth Hacking #Marketing #Marketing Automation #Social Media #eCommerce #Web Analytics #CRM Marketing #Digital Marketing,"- Develop the CRM strategy for retention & reactivation to drive & maintain a constant retention rate across categories.

- Drive all marketing automation activities to develop and execute end to end user journeys from onboarding to reactivation.

- Lead app acquisitions via Google and Facebook, and in addition, handle performance marketing agency.

- Handle the communication plan, user retention and marketing automation of 3 white label wallets.

- Work closely with product, UX/design & engineering to enable Growth and Merchant marketing initiatives & drive bottom-line conversion.

- Experience on working with marketing automation engines (Clevertap) & delivery enable platforms (Netcore, Times Internet) and Attribution Analytic tools (Tune, GDC, GA).

Requirement:

- Should have strong analytical skills and data-driven problem-solving approach.

- Should be able to take end to end ownership of projects

- Good understanding of organizational goals and objectives. Should be able to strategize and execute campaigns and link them to the organizational goals

- Should be able to work closely with the product and tech team for new launches or feature requests to improve campaign performance

- Should be good with maintaining relationships with partners and work aggressively to build it better

- Should have 3-6 years of relevant experience

- Preferably from an e-commerce

About us:

MobiKwik is India's largest independent mobile payments network connecting 107 million users with more than 3 million direct merchants. It enables users to discover retailers (brick-and-mortar stores, e-com websites, m-com apps, billers, telcos) and then start paying them with 1-tap.

MobiKwik is powering payments for IRCTC, Uber, Meru Cabs, Shuttl, Big Bazaar, OYO Rooms, Zomato, Barista, PVR, Archies, WHSmith India, BookMyShow, Grofers, Big Basket, Domino's, Pizza Hut, eBay, ShopClues, Myntra, Jabong, Pepperfry, GoDaddy, MakeMyTrip, Cleartrip, and Yatra. The company has raised funding from Sequoia Capital, American Express, Tree Line Asia, and Cisco Investments.

With MobiKwik, users load money into the wallet once using cash, loyalty points, debit card, credit card, and netbanking to make secure 1-tap payments for online or offline purchases. Most MobiKwik users make 10-12 purchases every month using their wallet balance across diverse use cases such as recharge, bills, food, grocery, travel & cabs, shopping, entertainment, etc. Users can also make bank to bank transfers via UPI to friends and family using MobiKwik. Users today enjoy MobiKwik wallet services on Android, Windows, and iOS mobile applications and on MobiKwik.com.

MobiKwik aspires to be the largest source of digital transactions in India.",29 May 2020,Arjun Anand,Senior Manager - HR at MobiKwik,Sales & Marketing Jobs,Gurgaon/Gurugram,1366,387,14
823441,Kenyt.AI - Marketing Executive - IIM/XLRI/FMS/MDI (2-5 yrs),#Marketing #Brand Management #Startup #Digital Marketing #IT Product Marketing #IT Marketing,"Kenyt.AI is a funded technology startup with focus on Artificial Intelligence (AI) and smart bots (Chatbots / Voicebots). World has made great strides with reach of smart phones and Internet but still a very small fraction of users is able to complete complex tasks using computing devices. Reason being computer literacy. We want to change that by making computers understand our language and accomplish tasks by just talking to computers.

To achieve the mission, Kenyt.AI is looking for marketing geniuses to help it build a global brand, increase the client base and also make our clients successful using latest marketing techniques involving chatbots. The business verticals we are focusing on are real estate, retail, hotels and hospitals. So, if you enjoy the challenge of influencing masses, creating enchanting stories to create a solid brand, experimenting with latest in digital marketing, and have what it takes to succeed, we would love to hear from you.

What you will get:

- Setting up brand of new funded startup.

- Creating fresh marketing strategy and executing on it.

- Opportunity to experiment and grow in digital marketing using chatbots.

- Exposure to latest AI technology and opportunity of working with an experienced team of founders having a combined industry experience of 30+ years

Requirements:

- College - Tier 1 Colleges (Course specialization in - Marketing preferred)

- Passion - Marketing

- Attitude - Do what it takes",27 May 2020,Neha Garg,Recruiter at Kenyt.AI,Sales & Marketing Jobs,Hyderabad,4832,504,441
823638,Executive/Manager - B2C Sales - EdTech (1-3 yrs),#Sales #Education Sales #IT Product Sales,"Sales Manager/Sales Executive - B2C Sales - EdTech

Location : Mumbai- Powai

Requirements : Immediate joining required

Field: Education Technology. Product is a blockbuster and has shown tremendous conversion potential (20%+) allowing significant upside for a passionate, high-energy growth hacker.

Profile :

Roles and Responsibilities include but not limited to :

1. Initiating phone conversations with parents who complete the demo classes for their kids

2. Intensely following up with the prospects and closing the sales within the sales cycle

3. Diligently communicating and priming the lead through channels like email, whatsapp, SMS, calls

4. Achieving the weekly targets in a high pressure performance driven competitive environment

5. Monitoring self-performance at all times while also contributing to the team performance, keeping track of factors like conversion factor, Average revenue generated per lead, Average revenue per sale, etc

Skills/Abilities :

1. Exceptional communicator and influencer who can deliver sales pitch like a charm

2. Result driven with experience of extremely target centric job

3. Confident and persevering risk-taker who thrives in a high-performance high-growth environment

4. Self-learners with high grasping ability so that you can learn about the product within 2 days",29 May 2020,Recruitment Professional,Recruitment Professional at Victory Management Consulting Services,Sales & Marketing Jobs,Mumbai,774,140,140
825228,Product Lead - Credit Card Segment - Bank (3-10 yrs),#Product Management #Marketing #BFSI Marketing #Campaign Management #New Product Development,"Job Purpose-

The position will be responsible for owning and representing the defined customer segment for Credit Cards in the Bank . The responsibilities includes strategy & planning, product development, marketing, managing risk & segment profit and loss (P&L) and the complete lifecycle of the customer. Key capabilities include working in a dynamic and fast-paced environment with cross-functional teams to design, build and roll-out products aligned to the vision and strategy of the Credit Cards business.

Key / Primary Responsibilities-

- Gain a deep understanding of customer need and experience, identify and fill product gaps based on competitive intelligence, segment risk and generate new ideas to grow market share, deliver the best customer experience and drive growth

- Lead a cross functional team to rapidly develop new products for specific segment

- Use product design and marketing choices to actively manage risk

- Develop product pricing and positioning strategies

- Drive and own Segment P&L and portfolio and customer life cycle management

- Translate product strategy into detailed requirements and prototypes

- Launch and manage tactical acquisition and usage campaigns to meet yearly objectives

Secondary Responsibilities-

- Collaborate extensively with Risk/Analytics/Technology/Operation teams to deliver with quick time-to-market and optimal resources

- Track competitive trends/activity and identify opportunities

- Evaluate & drive promotional plans to ensure that they are consistent with product line strategy and that the message is effectively conveyed

- Act as a product evangelist to build awareness and understanding

Key Success Metrics-

- Proven track record of managing all aspects of a successful product throughout its lifecycle.

- Proven ability to develop product and marketing strategies and effectively communicate recommendations to executive management.

- Strong problem-solving skills.

- Skilled at collaborating & working effectively with cross-functional teams.

- Excellent written and verbal communication skills.

Qualifications and Experience-

- More than 3 years of work experience in product management or payments/digital products or lending. Candidates with experience in Cards/Digital Payments and/or digital lending will be preferred.

- Masters in Business Administration from Tier 1 & Tier 2 Institute",29 May 2020,Reshma Ali,Recruitment Consultant at Steps India,Sales & Marketing Jobs,Mumbai/Navi Mumbai/Thane,215,44,0
824624,Product Manager - BFSI (1-6 yrs),#Product Management #New Product Development #BFSI Marketing #Marketing #Campaign Management,"Tier I and Tier II B-School candidates preferred

Job Role :

- Product design - design of the entire product, which includes risks we are covering, documentation, legal covers etc.

- Drive and manage the entire product life cycle

- Liaison with Underwriting, Reinsurance, Claims, Operations, IT to get the infrastructure delivered

- Manage the profit and loss account of the product

- Business intelligence and trending for the product

- Promotions and campaigns

- Product training and roll out support

- Follow up with sales to measure their performance",28 May 2020,Rahul R,Principal Consultant at Fortune HR Consultant,Consulting & General Mgmt Jobs,Bangalore/Mumbai,23301,2646,216
